schoolID,Round32,Sweet16,Elite8,Final4,Final,Champion,Round32TotalPred,Sweet16TotalPred,Elite8TotalPred,Final4TotalPred,FinalTotalPred,ChampionTotalPred,offanddef_round32pred,offanddef_sweet16pred,offanddef_elite8pred,offanddef_final4pred,offanddef_finalpred,offanddef_championpred
Fresno St.2016,0,0,0,0,0,0,1.036217439,0.333939716,-0.128176518,0.006926397,0.045041671,0.083939134,0.699732802,0.363531786,0.089219123,0.006926397,0.045041671,0.020934082
Gardner Webb2019,0,0,0,0,0,0,0.311104747,0.039947563,-0.145206465,-0.082352214,-0.032945503,-0.002202381,0.283862782,0.114907048,-0.089639855,-0.082352214,0.012932613,-0.002202381
George Mason2011,1,0,0,0,0,0,1.189537002,0.801246997,0.451103787,0.249176858,0.130100697,0.053396854,0.793577848,0.610648634,0.294052498,0.145305005,0.083248001,0.022121011
George Washington2014,0,0,0,0,0,0,1.088252225,0.577055427,0.40840982,0.037063276,0.123994229,0.003880802,0.816946703,0.461847146,0.170089335,0.045911296,0.042051894,0.034773516
Georgetown2010,0,0,0,0,0,0,1.473164321,0.9032974,0.53081679,0.234805515,0.144590097,0.067548257,1.147345149,0.578874185,0.373765501,0.130933662,0.097737401,0.036272414
Georgetown2011,0,0,0,0,0,0,1.095364242,0.434086109,0.178998842,0.027204676,0.044024764,0.024574064,0.875601603,0.349997244,0.178998842,0.027204676,0.044024764,0.024574064
Georgetown2012,1,0,0,0,0,0,1.25386405,0.065926346,0.075753062,-0.090644028,-0.016523361,0.003698993,0.593227257,0.234029162,0.030594844,-0.090644028,-0.016523361,0.003698993
Georgetown2013,0,0,0,0,0,0,0.830282395,0.475239214,0.399060469,0.010879546,0.061473873,0.020740227,0.621068878,0.386071678,0.115481769,0.010879546,0.026384235,0.020740227
Georgetown2015,1,0,0,0,0,0,1.33463165,0.491840301,0.320046881,0.021987773,0.068960359,0.030626465,0.902497418,0.512596338,0.154253581,-0.020016033,0.03666842,0.030626465
Georgia St.2015,1,0,0,0,0,0,0.87395952,0.393626105,0.073002503,0.049136593,0.047452819,0.031255647,0.671654169,0.384496726,0.128569112,0.049136593,0.047452819,0.031255647
Georgia St.2018,0,0,0,0,0,0,0.759096093,0.218021956,0.061454082,0.048552254,0.055013644,0.0199968,0.63979193,0.36999207,0.192960824,0.048552254,0.019924006,0.0199968
Georgia St.2019,0,0,0,0,0,0,0.499791938,0.116366389,-0.00424072,-0.033179782,0.005571166,0.014632903,0.472035449,0.354669003,0.05132589,-0.033179782,0.005571166,0.014632903
Georgia Tech2010,1,0,0,0,0,0,1.407918423,1.120755178,0.556554986,0.294695616,0.089963985,0.106987249,0.901879251,0.628790033,0.242452408,0.08695191,0.042136709,0.044435563
Georgia2011,0,0,0,0,0,0,0.693183363,0.140579381,0.006859061,0.009591713,-0.007638153,0.002446885,0.409885664,0.211784185,0.04593644,-0.025145273,-0.007638153,0.002446885
Georgia2015,0,0,0,0,0,0,1.192350256,0.671835277,0.189155201,0.077054012,0.06749257,0.032316849,0.837282297,0.466294787,0.189155201,0.035050206,0.03520063,0.032316849
Gonzaga2010,1,0,0,0,0,0,1.561746271,0.580000254,0.160554529,-0.120537281,-0.004229112,-0.05157408,0.725340799,0.23866976,0.102798162,-0.042554393,-0.004229112,0.010594478
Gonzaga2011,1,0,0,0,0,0,1.210941929,0.578838699,0.073857176,0.137271131,0.152647577,0.011879375,0.708853596,0.378168354,0.127049503,0.056495252,0.068763072,0.011879375
Gonzaga2012,1,0,0,0,0,0,1.140078573,0.068851379,-0.097016788,-0.030142693,-0.023675513,0.052352659,0.536214513,0.025528457,-0.004769395,-0.030142693,0.0210223,-0.008029855
Gonzaga2013,1,0,0,0,0,0,1.040305506,0.697230102,0.348222841,0.217874819,0.12462976,0.07660825,0.613766143,0.399351785,0.137692375,0.06880832,0.051767621,0.030022313
Gonzaga2014,1,0,0,0,0,0,0.594762255,0.262487392,0.152007124,0.102731353,0.086975503,0.047966255,0.39084198,0.14685354,0.012187141,-0.004652951,0.014632086,-4.29E-04
Gonzaga2015,1,1,1,0,0,0,1.92556615,1.435025651,0.573376973,0.279385079,0.122701791,0.105202819,1.041029251,0.707326285,0.362846507,0.172322386,0.082131592,0.058616882
Gonzaga2016,1,1,0,0,0,0,1.602620163,1.459369343,0.560105793,0.333669881,0.172157974,0.06777777,0.884562561,0.724665094,0.345298137,0.153057236,0.093013339,0.036501927
Gonzaga2017,1,1,1,1,1,0,1.91599172,1.505816966,0.750975455,0.425904114,0.207765168,0.091896883,1.280631929,1.021237826,0.536167799,0.245291469,0.128620532,0.06062104
Gonzaga2018,1,1,0,0,0,0,2.469325009,1.996019138,1.15927854,0.462447556,0.175388724,0.123297206,1.438577289,1.124727931,0.656720248,0.320647877,0.134818525,0.076711268
Gonzaga2019,1,1,1,0,0,0,1.414702739,1.048835982,0.647920483,0.284282686,0.186575911,0.148777782,0.963150445,0.672172072,0.351843632,0.145673847,0.104633577,0.026793924
Green Bay2016,0,0,0,0,0,0,1.14272665,0.586304119,0.432838917,0.26857981,0.136216377,0.035736464,1.032404352,0.859320629,0.43064916,0.233842824,0.136216377,0.035736464
Hampton2011,0,0,0,0,0,0,1.18481596,0.644973279,0.302389141,0.162167418,0.11819243,0.005676338,0.780695837,0.449778353,0.218930188,0.127430432,0.083102792,0.005676338
Hampton2015,0,0,0,0,0,0,0.906220265,0.608224657,0.276073309,0.139661181,0.052116941,0.041727816,0.787980005,0.524135792,0.276073309,0.139661181,0.052116941,0.041727816
Hampton2016,0,0,0,0,0,0,0.982543994,0.657267806,0.20087345,0.096989181,0.037811347,0.030150953,0.70863436,0.462525562,0.20087345,0.096989181,0.037811347,0.030150953
Harvard2012,0,0,0,0,0,0,0.381186578,-0.11984872,-0.241029507,-0.089015887,-0.032078755,-0.001057906,0.353944613,0.123213581,-0.088629152,-0.089015887,-0.032078755,-0.001057906
Harvard2013,1,0,0,0,0,0,1.276332301,-0.033379152,0.447646413,0.254222338,0.226682028,-7.45E-04,0.804784706,0.467850315,0.219415839,0.069774672,0.067991841,0.029580888
Harvard2014,1,0,0,0,0,0,1.176662911,0.56688842,0.254534204,0.199132893,0.049436748,0.056652392,0.790228796,0.538124121,0.189730308,0.09526104,0.047281865,0.055702049
Harvard2015,0,0,0,0,0,0,0.93305012,0.582740178,0.22558428,0.052805765,0.077608867,0.029714323,0.620785678,0.493572642,0.144315084,0.052805765,0.042519229,0.029714323
Hawaii2016,1,0,0,0,0,0,1.696578839,0.204804742,0.143427328,-0.014303414,0.067163112,0.01490665,0.891538273,0.421831323,0.100441091,-0.008967845,-0.005180306,0.028679574
Holy Cross2016,0,0,0,0,0,0,0.583422273,0.317615364,0.327194064,-0.013859615,0.012909995,0.020487876,0.583422273,0.317615364,0.064567019,-0.013859615,0.012909995,0.020487876
Houston2010,0,0,0,0,0,0,0.765225262,0.208026687,-0.167048537,-0.003959725,-0.021528429,-0.00538832,0.530792506,0.289399238,-0.019234534,-0.003959725,0.023169383,0.02493718
Houston2018,1,0,0,0,0,0,1.094487378,0.497982383,0.173936379,0.028080916,0.076088311,0.012191893,0.663982676,0.324725983,0.092667183,0.028080916,0.040998673,0.012191893
Houston2019,1,1,0,0,0,0,1.89705343,0.841120739,0.31045908,0.13143781,0.041037157,0.058988714,1.020143297,0.660133863,0.252702713,0.096700824,0.086915273,0.058988714
Illinois2011,1,0,0,0,0,0,1.495451416,1.220090648,0.363311857,0.128569594,0.108112586,0.030831491,0.920237702,0.721933013,0.342360202,0.128569594,0.073022948,0.030831491
Illinois2013,1,0,0,0,0,0,1.522561063,1.126092826,0.483279557,0.209932415,0.104872207,0.05632148,0.890686435,0.702660357,0.25666763,0.106060562,0.058019511,0.025045636
Indiana St.2011,0,0,0,0,0,0,0.482610827,0.492474003,0.276181491,0.070729533,0.044379184,0.078599018,0.459795847,0.183753256,0.013422035,-0.036654772,0.017913883,0.030203385
Indiana2012,1,1,0,0,0,0,1.159409513,0.852507696,0.264054032,0.086272662,0.089712778,0.019529955,0.568811709,0.373862228,0.106761021,0.005496783,0.051706389,0.019529955
Indiana2013,1,1,0,0,0,0,1.694250062,1.437852161,0.782083372,0.391893183,0.215628795,0.09184019,1.030243755,0.827557033,0.427420918,0.207245451,0.084891594,0.060564347
Indiana2015,0,0,0,0,0,0,0.380477501,-0.372598687,-0.342816379,-0.056232029,-0.027455561,-0.026989346,0.379478456,-0.040959106,-0.037793048,-0.056232029,0.017242251,0.003336155
Indiana2016,1,1,0,0,0,0,1.243109729,0.991219468,0.226345079,0.10407994,0.072893199,0.106142495,0.773617962,0.618653379,0.202558957,0.10407994,0.072893199,0.01543448
Iona2012,0,0,0,0,0,0,-0.137882191,-0.486674749,-0.462957404,-0.166740893,-0.022162484,-0.04989708,-0.242796992,-0.336755778,-0.351824185,-0.166740893,-0.022162484,-0.04989708
Iona2013,0,0,0,0,0,0,0.6583344,0.903193509,0.532256656,0.225078675,0.152025111,0.050059719,0.716642993,0.5265296,0.236179804,0.086469835,0.070082777,0.018783876
Iona2016,0,0,0,0,0,0,1.34374699,1.034702318,0.49977762,0.261584108,0.094045909,0.036592858,0.894226572,0.80641965,0.384264887,0.192110136,0.094045909,0.036592858
Iona2017,0,0,0,0,0,0,1.551720317,1.07568178,0.411507398,0.205808697,0.103490493,0.054346195,1.000106464,0.725402699,0.332154666,0.163804892,0.071198553,0.054346195
Iona2018,0,0,0,0,0,0,1.137687186,1.129115658,0.561502329,0.260720345,0.117105474,0.073558195,0.805050022,0.752156496,0.323973725,0.141848038,0.082015836,0.031156931
Iona2019,0,0,0,0,0,0,1.136213527,0.67770041,0.189727012,0.06667507,0.045829011,0.015628632,0.659747968,0.474768107,0.170691821,0.06667507,0.045829011,0.015628632
Iowa St.2012,1,0,0,0,0,0,1.590565524,0.852816091,0.455027481,0.21859614,0.137499501,0.084152529,0.882779066,0.618195688,0.244497016,0.111533447,0.096929301,0.037566591
Iowa St.2013,1,0,0,0,0,0,1.278154591,1.056802633,0.46657454,0.186012095,0.095237119,0.043497471,1.043040499,0.853870331,0.387221809,0.186012095,0.095237119,0.043497471
Iowa St.2014,1,1,0,0,0,0,1.638267416,1.662385009,0.726761542,0.40861748,0.227332849,0.04882526,0.981663452,0.971763899,0.471394011,0.251100809,0.111156405,0.04882526
Iowa St.2015,0,0,0,0,0,0,1.270825993,0.534165447,0.07907994,0.021216211,0.038411804,0.028671669,0.685281752,0.450076582,0.139397481,0.021216211,0.038411804,0.028671669
Iowa St.2016,1,1,0,0,0,0,1.504781892,1.589086857,0.699906219,0.312498015,0.205716713,0.037491147,0.928391116,0.96753889,0.459931561,0.228490403,0.106043196,0.037491147
Iowa St.2017,1,0,0,0,0,0,1.058138177,0.775375989,0.148718956,0.074746651,0.064945187,-0.004358134,0.618621726,0.474362285,0.125577544,0.040009665,0.029855548,-0.004358134
Iowa St.2019,0,0,0,0,0,0,1.698971775,1.247974843,0.712382496,0.344237311,0.190048087,0.077704934,1.236519384,0.934312369,0.536367697,0.228724445,0.106163582,0.077704934
Iowa2014,0,0,0,0,0,0,1.214242675,0.308685133,0.036267809,0.225192021,0.118604129,0.080088306,0.845708971,0.334092499,0.10473741,0.013935864,0.044105828,0.03074233
Iowa2015,1,0,0,0,0,0,1.87887028,1.153729043,0.711193279,0.549785108,0.254442186,0.160484124,1.041251503,0.725329535,0.34505073,0.227953807,0.113882964,0.047432421
Iowa2016,1,0,0,0,0,0,1.603992492,0.833370822,0.465839673,0.284465437,0.158592035,0.124309592,0.853628557,0.483116567,0.175806766,0.07001844,0.045678418,0.029328022
Iowa2019,1,0,0,0,0,0,1.382088094,0.616189099,0.216595835,0.02318237,0.078162511,0.008750739,0.909671292,0.416253144,0.13532664,0.02318237,0.043072873,0.008750739
Jacksonville St.2017,0,0,0,0,0,0,0.848280465,0.160851127,-0.093068051,0.050368812,0.050048725,0.018417343,0.543923232,0.179682513,0.064141277,0.008365006,0.017756785,0.018417343
James Madison2013,0,0,0,0,0,0,1.107155054,0.614697716,0.281839645,0.140445353,0.101397785,0.05120748,0.948869635,0.551439802,0.281839645,0.098441547,0.069105845,0.05120748
Kansas St.2010,1,1,1,0,0,0,1.70307721,1.123071612,0.536253785,0.169931764,0.021989619,-0.00313289,0.909649563,0.595632759,0.224283767,0.066059911,0.067786788,0.038722549
Kansas St.2011,1,0,0,0,0,0,0.854414787,0.496049144,0.050624781,0.032824263,0.008919188,0.019720922,0.452186902,0.288382713,-0.007131585,-0.001912723,0.008919188,0.019720922
Kansas St.2012,1,0,0,0,0,0,1.140280869,0.532758106,0.126138458,0.207381643,0.004776126,-0.036158095,0.708886978,0.422429744,0.076376112,0.023256547,0.037488446,0.018903055
Kansas St.2013,0,0,0,0,0,0,1.14200752,0.270353654,0.134137879,0.179706325,0.07629286,0.051252967,0.736856549,0.378704204,0.084375533,0.037585034,0.048647254,0.033182835
Kansas St.2014,0,0,0,0,0,0,1.113180704,0.319395207,0.054208107,0.053936552,0.018727169,0.026103312,0.809898128,0.38867536,0.15366107,0.019199566,0.018727169,0.026103312
Kansas St.2017,0,0,0,0,0,0,1.738731315,1.119751059,0.501049077,0.179882485,0.245670786,0.046497125,0.978401372,0.61596543,0.303437913,0.099106606,0.040615052,0.046497125
Kansas St.2018,1,1,1,0,0,0,1.263578223,0.564106052,0.621520071,0.078334305,0.047504605,0.029964549,0.805858639,0.437453638,0.197472096,0.078334305,0.047504605,0.029964549
Kansas St.2019,0,0,0,0,0,0,0.71704602,0.230138885,0.012084843,-0.062391531,0.003768473,0.012168091,0.408027458,0.230138885,0.012084843,-0.062391531,0.003768473,0.012168091
Kansas2010,1,0,0,0,0,0,1.921304466,1.068863065,0.764708462,0.30104236,0.21345671,0.04753759,1.198371131,0.793233235,0.439873387,0.220266481,0.129572205,0.04753759
Kansas2011,1,1,1,0,0,0,1.623880881,1.019834613,0.973001865,0.272569714,0.126273053,0.092982596,1.275221618,0.789647076,0.390533559,0.168697861,0.079420357,0.061706752
Kansas2012,1,1,1,1,1,0,1.605644013,0.884428073,0.643935555,0.347252271,0.226754616,0.091419741,1.009450339,0.835047683,0.422846377,0.239867967,0.11932156,0.043024108
Kansas2013,1,1,0,0,0,0,1.789604043,1.215191268,0.354178524,0.178759141,0.075646252,0.067650695,1.00231471,0.806201169,0.354178524,0.178759141,0.075646252,0.067650695
Kansas2014,1,0,0,0,0,0,1.490981015,0.695262757,0.245884047,0.155117759,0.088689919,0.058403782,1.124202922,0.707418598,0.354829493,0.155117759,0.088689919,0.058403782
Kansas2015,1,0,0,0,0,0,1.666439497,0.886846034,0.392724612,0.022362435,0.067885829,-0.013267276,1.091793959,0.617035705,0.313371881,0.093078502,0.03559389,0.048901282
Kansas2016,1,1,1,0,0,0,1.031387102,0.721848931,0.322699618,0.093262436,0.035619807,0.021029159,0.693222085,0.518916629,0.243346887,0.093262436,0.035619807,0.021029159
Kansas2017,1,1,1,0,0,0,1.388073508,1.124117218,0.477884004,0.222779825,0.102118955,0.055033852,1.086319478,0.8375933,0.420127638,0.188042839,0.102118955,0.055033852
Kansas2018,1,1,1,1,0,0,2.473069744,2.009788141,1.178503315,0.633961173,0.257955611,0.123219758,1.754186016,1.394670892,0.848182926,0.425878361,0.211102915,0.091943915
Kansas2019,1,0,0,0,0,0,1.378218431,0.912409498,0.412853393,0.130641764,0.072889018,0.050123251,1.143104339,0.709477195,0.333500662,0.130641764,0.072889018,0.050123251
Kent St.2017,0,0,0,0,0,0,0.802770124,0.611953803,0.236577373,0.1055299,0.086798877,0.010861161,0.604297962,0.40394973,0.095362054,0.036055928,0.051709238,0.010861161
Kentucky2010,1,1,1,0,0,0,2.654335437,1.479217348,1.659207255,0.424575142,0.165847421,0.16020521,1.50312598,0.969909718,0.531260384,0.213640595,0.124302642,0.082343429
Kentucky2011,1,1,1,1,0,0,1.886497097,1.803664762,1.080330471,0.464542057,0.19249699,0.108205487,1.196452256,1.051674518,0.55226836,0.280738572,0.130423329,0.06161955
Kentucky2012,1,1,1,1,1,1,2.353214067,2.281552851,1.258386111,1.022327319,0.637553421,0.515962615,1.496399378,1.184205728,0.622517524,0.337344759,0.162941507,0.084059394
Kentucky2014,1,1,1,1,1,0,2.590280053,1.582821947,1.252013653,0.686665064,0.438206953,0.117472028,1.572120501,1.135169648,0.658971663,0.328871572,0.187966258,0.086196184
Kentucky2015,1,1,1,1,0,0,2.903962273,1.723889287,1.104570713,0.692814323,0.294035892,0.182613536,1.860505924,1.220662629,0.685139179,0.342949326,0.172684895,0.101991717
Kentucky2016,1,0,0,0,0,0,1.91518835,1.357930107,1.203804248,0.521120338,0.292418768,0.11245059,1.381559173,0.895512737,0.584882807,0.236635839,0.131331798,0.049898903
Kentucky2017,1,1,1,0,0,0,2.052257724,1.713599393,0.955923967,0.515430746,0.200753461,0.102075499,1.419819304,1.121538576,0.625603578,0.307347934,0.153900765,0.070799655
Kentucky2018,1,1,0,0,0,0,2.662597811,1.701080044,0.905398816,0.544058123,0.249215038,0.108010741,1.728126108,1.203232273,0.66458012,0.324673405,0.16317565,0.107060399
Kentucky2019,1,1,1,0,0,0,2.691903372,1.954441981,1.334907401,0.559919591,0.29486322,0.108772753,1.810750622,1.326728409,0.770543718,0.392230946,0.172350686,0.093079531
La Salle2013,1,1,0,0,0,0,1.318733766,0.741974682,0.275324912,0.301860614,0.223927737,0.085165022,0.881379778,0.558405837,0.24420275,0.110468698,0.087000441,0.036769389
Lafayette2015,0,0,0,0,0,0,0.355112032,0.209823713,0.059085636,-0.014326363,-0.02095344,-0.043662251,0.161545315,0.173492211,-0.05287564,-0.014326363,-0.011345266,-0.01333675
Lamar2012,0,0,0,0,0,0,1.023281384,0.488591708,0.101573707,0.086733296,0.072665818,0.018308526,0.719453653,0.479462329,0.157140317,0.086733296,0.072665818,0.018308526
Lehigh2010,0,0,0,0,0,0,0.665150465,0.370509391,0.182845431,0.069293499,0.043048295,-0.016279143,0.484903692,0.27361138,0.125089065,0.034556513,0.043048295,-0.016279143
Lehigh2012,1,0,0,0,0,0,0.920288691,0.255278023,0.201056584,-0.022985727,-0.026692624,-0.007120592,0.675801392,0.345779954,0.090994473,-0.022985727,0.018005188,0.023204908
Liberty2013,0,0,0,0,0,0,0.640602227,0.118124533,-0.088213987,-0.033226701,0.139723642,-0.007958044,0.381183425,0.193084019,-0.032647377,-0.033226701,0.018552413,-0.007958044
Liberty2019,1,0,0,0,0,0,0.711505575,0.401553195,0.131219706,-0.024866446,0.049499454,0.081832755,0.502292058,0.27818075,0.04995051,-0.024866446,0.014409816,-0.008875259
Lipscomb2018,0,0,0,0,0,0,0.392029285,0.895662252,0.3337202,0.141270293,0.0804627,0.073758877,0.53690822,0.504832682,0.153947963,0.057134972,0.045373062,0.031357612
LIU Brooklyn2011,0,0,0,0,0,0,1.378426001,0.797008247,0.574667283,0.284020323,0.096218097,0.067906139,0.981926058,0.580502481,0.249323775,0.134953824,0.068053771,0.051645702
LIU Brooklyn2012,0,0,0,0,0,0,1.150613957,0.851653167,0.211138475,0.131148112,0.004122478,-0.007044293,0.679386729,0.611249978,0.200247015,0.131148112,0.048820291,0.023281208
LIU Brooklyn2013,0,0,0,0,0,0,0.665763159,0.431843754,0.021080411,-0.033653495,0.046571731,0.00407313,0.545327995,0.328996666,0.00204522,-0.075657301,0.014279791,0.00407313
LIU Brooklyn2018,0,0,0,0,0,0,0.526611428,0.215654626,-0.222740911,0.024156952,0.044423153,-0.029014209,0.35572927,0.16567046,-0.055667682,-0.052583841,0.012131214,-0.029014209
Long Beach St.2012,0,0,0,0,0,0,0.807201271,0.575892295,0.253186631,0.080975087,0.064358081,0.023084591,0.617972632,0.486724759,0.171917435,0.080975087,0.029268442,0.023084591
Louisiana Lafayette2014,0,0,0,0,0,0,0.90430881,0.405531187,0.298636437,0.205094877,0.09611313,0.072953282,0.593921722,0.401291268,0.143672581,0.098032184,0.055542931,0.026367345
Louisville2010,0,0,0,0,0,0,1.286003272,0.166564937,-0.00434687,0.038326782,0.010273646,0.034326473,0.919554035,0.228083341,0.092586872,-0.065545071,0.009299067,0.00305063
Louisville2011,0,0,0,0,0,0,1.983857285,1.314248419,0.982090183,0.520503499,0.205269174,0.170937429,1.433589177,0.97756331,0.569706178,0.239773369,0.131951176,0.091265953
Louisville2012,1,1,1,1,0,0,2.023708553,1.390289611,0.800325686,0.43433751,0.198656582,0.110643588,1.398107502,1.065866396,0.643274397,0.330465657,0.151803886,0.079367745
Louisville2013,1,1,1,1,1,1,2.006876912,1.399634531,0.634672054,0.483481234,0.411315434,0.415677681,1.392881002,0.928969188,0.479753325,0.167210823,0.103148478,0.090565349
Louisville2014,1,1,0,0,0,0,2.120699805,1.254663538,0.534492028,0.342453823,0.132855485,0.11634096,1.315553624,1.015188584,0.486386184,0.23858197,0.086002789,0.085065117
Louisville2015,1,1,1,0,0,0,2.175746921,1.69958086,0.693266754,0.348163839,0.115112413,0.086114215,1.351812616,1.041665175,0.556157656,0.313426853,0.115112413,0.086114215
Louisville2017,1,0,0,0,0,0,2.079568155,1.396072029,0.412712971,0.311650958,0.18773612,0.086209231,1.331804244,0.927040971,0.513165047,0.23087508,0.103851615,0.086209231
Louisville2019,0,0,0,0,0,0,1.307407167,0.917561067,0.343121375,0.218132461,0.117567921,0.067491202,0.87709944,0.554967847,0.169122328,0.111069768,0.076997722,0.020905265
Loyola Chicago2018,1,1,1,1,0,0,1.590978011,1.323975337,0.567144746,0.295599626,0.154860976,0.100725586,0.896784676,0.815501541,0.347972032,0.188215322,0.082517558,0.052329953
Loyola MD2012,0,0,0,0,0,0,0.913282543,0.510095839,0.140727663,0.137632912,0.015282538,0.052745972,0.5723863,0.35470975,0.092621819,0.033761059,0.014307958,0.021470129
LSU2015,0,0,0,0,0,0,1.401390514,1.0530811,0.704127637,0.378573568,0.180103693,0.126482625,0.939002068,0.627862335,0.336545882,0.167639021,0.092680798,0.048620844
LSU2019,1,1,0,0,0,0,2.46804304,1.705870474,1.019327345,0.543824036,0.253706526,0.167700921,1.634994996,1.183753697,0.654306764,0.298152504,0.166283631,0.08983914
Manhattan2014,0,0,0,0,0,0,1.238534959,0.390536943,0.033631016,0.098930128,0.071036038,0.042788543,0.68421061,0.157390398,0.086837291,-0.004941725,0.024183342,0.0115127
Manhattan2015,0,0,0,0,0,0,0.934814559,0.57904813,0.321873577,0.151565375,0.070666564,0.041880132,0.636609419,0.260476951,0.141036166,0.047693522,0.023813868,0.010604289
Marquette2010,0,0,0,0,0,0,0.672550443,0.329710902,-0.112832827,-0.069911956,0.00969662,-0.006632091,0.338511711,0.218942482,-0.052515286,-0.069911956,0.00969662,-0.006632091
Marquette2011,1,1,0,0,0,0,1.59429042,1.109753275,0.479946367,0.191987936,0.061962684,0.041609015,0.923770588,0.620015319,0.342837269,0.15725095,0.061962684,0.041609015
Marquette2012,1,1,0,0,0,0,1.987992819,1.255333039,0.686929292,0.307404934,0.141935978,0.102439944,1.092774487,0.817780334,0.397046096,0.200342241,0.101365779,0.055854007
Marquette2013,1,1,1,0,0,0,1.668492363,1.28781003,0.664280629,0.236571004,0.098212793,0.064960211,0.894190908,0.626232985,0.309688066,0.13269915,0.051360097,0.033684368
Marquette2017,0,0,0,0,0,0,0.622046974,0.079917398,-0.106977991,0.043319436,0.002205934,0.02767248,0.520178579,0.129744961,-0.098983971,-0.064064868,0.020438445,0.009602347
Marquette2019,0,0,0,0,0,0,1.229122309,0.662716835,0.080393691,0.374600711,0.357592209,0.340838923,0.832077811,0.467859551,0.140711232,0.0583303,0.049425253,0.015726592
Marshall2018,1,0,0,0,0,0,1.82355097,1.21064341,0.648075657,0.377212385,0.175655174,0.108917007,1.140494772,0.815867082,0.440106366,0.193408899,0.102793035,0.06233107
Maryland2010,1,0,0,0,0,0,1.849434452,0.889974162,0.297104226,0.143482404,0.088199385,0.031938995,0.93817138,0.67791248,0.273318104,0.143482404,0.088199385,0.031938995
Maryland2015,1,0,0,0,0,0,1.148154587,0.664462744,0.114308053,0.002482758,0.069470728,0.035072718,0.636514815,0.314183663,0.034955322,-0.039521048,0.037178789,0.035072718
Maryland2016,1,1,0,0,0,0,1.824231247,1.428389541,0.557296281,0.247397057,0.122697931,0.04771019,1.007209848,0.82544217,0.398590818,0.205393251,0.090405991,0.04771019
Maryland2017,0,0,0,0,0,0,0.714500646,0.312512327,-0.238736673,-0.050705018,-0.022058852,0.05173818,0.595261342,0.222226415,-0.03060513,-0.050705018,0.02263896,0.019058628
Maryland2019,1,0,0,0,0,0,1.57818641,0.787063869,0.362751177,0.194619414,0.142681508,0.071893737,0.909365066,0.596465506,0.266017429,0.090747561,0.095828812,0.040617893
Massachusetts2014,0,0,0,0,0,0,1.734329665,1.169645066,0.647287268,0.361714425,0.158123573,0.019171475,1.189983497,1.025189832,0.541923497,0.280938546,0.118936881,0.049496976
Memphis2011,0,0,0,0,0,0,1.312788197,0.885303486,0.421582533,0.145908658,0.132881776,0.174255762,0.926289223,0.605537588,0.183262047,0.042036805,0.050939442,0.052271904
Memphis2012,0,0,0,0,0,0,1.635412015,0.672726812,0.241754527,0.16253494,0.091904804,0.0953838,1.136831255,0.628109142,0.253966224,0.058663087,0.045052108,0.064107957
Memphis2013,1,0,0,0,0,0,2.298448924,1.582423016,0.900826902,0.461990234,0.212318796,0.128211805,1.574804871,1.175043871,0.668495134,0.358118381,0.1654661,0.096935962
Memphis2014,1,0,0,0,0,0,1.485489043,0.634137162,0.188313611,0.071395308,0.083589844,0.039821954,0.817282483,0.550048297,0.188313611,0.071395308,0.083589844,0.039821954
Mercer2014,1,0,0,0,0,0,0.809630576,0.239132069,-0.032433659,-0.025002884,0.028403064,0.017595031,0.497050681,0.318386332,0.027883882,-0.025002884,0.028403064,0.017595031
Miami FL2013,1,1,0,0,0,0,1.924101924,1.204317971,0.574948591,0.275265105,0.112213985,0.04615232,1.076606827,0.820398793,0.437839493,0.240528119,0.112213985,0.04615232
Miami FL2016,1,1,0,0,0,0,0.731489925,0.28279441,-0.100131418,-0.075360881,-0.027202683,-0.003605832,0.629967546,0.201648826,0.057019868,-0.075360881,-0.027202683,-0.003605832
Miami FL2017,0,0,0,0,0,0,0.835998232,0.497008036,0.130903259,0.047364176,-0.01977358,0.025570349,0.552700533,0.400110025,0.073146893,0.012627189,0.026104536,0.025570349
Miami FL2018,0,0,0,0,0,0,1.330498397,0.347522023,0.050029734,0.065289341,0.014053446,0.021602822,0.626902123,0.247425591,-0.014774162,-0.038582512,0.011898563,0.02065248
Michigan St.2010,1,1,1,1,0,0,1.727501742,1.375413189,0.788144293,0.409191583,0.209514622,0.084969137,1.157709187,0.914660414,0.492067442,0.270582743,0.127572287,0.053693294
Michigan St.2011,0,0,0,0,0,0,0.870367924,0.39082791,0.065584117,0.05628688,0.034476447,2.53E-05,0.581245506,0.174032099,0.06339436,0.021549894,0.034476447,2.53E-05
Michigan St.2012,1,1,0,0,0,0,1.621998457,1.151407964,0.240782605,0.07872596,0.06862758,0.03390983,0.814782317,0.539485563,0.161429873,0.07872596,0.06862758,0.03390983
Michigan St.2013,1,1,0,0,0,0,1.924859434,1.434400741,0.954856639,0.548884414,0.172039495,0.062797006,1.022680255,0.785697835,0.400949007,0.165803106,0.079749859,0.062797006
Michigan St.2014,1,1,1,0,0,0,1.994749995,1.606290559,1.179627307,0.335711453,0.143711172,0.079781965,1.429060267,1.088463192,0.620887926,0.300974467,0.143711172,0.079781965
Michigan St.2015,1,1,1,1,0,0,1.769497798,1.337689413,0.723740743,0.456097638,0.214614032,0.090501821,1.184360578,0.90284626,0.508933087,0.275484992,0.135469397,0.059225978
Michigan St.2016,0,0,0,0,0,0,1.27531877,0.87913235,0.461686701,0.247580833,0.147809638,0.044588955,0.748854282,0.577561625,0.320199961,0.143708979,0.065867304,0.013313111
